  0.83228357E+01  0.15127133E+02
  0.83417952E+01  0.15164951E+02
  0.83607547E+01  0.15198136E+02
  0.83797142E+01  0.15225713E+02
  0.83986737E+01  0.15246953E+02
  0.84176332E+01  0.15261383E+02
  0.84365927E+01  0.15268784E+02
  0.84555522E+01  0.15269179E+02
  0.84745117E+01  0.15262809E+02
  0.84934712E+01  0.15250103E+02
  0.85124307E+01  0.15231641E+02
  0.85313902E+01  0.15208110E+02
  0.85503497E+01  0.15180254E+02
  0.85693091E+01  0.15148833E+02
  0.85882686E+01  0.15114591E+02
  0.86072281E+01  0.15078235E+02
  0.86261876E+01  0.15040424E+02
  0.86451471E+01  0.15001775E+02
  0.86641066E+01  0.14962870E+02
  0.86830661E+01  0.14924256E+02
  0.87020256E+01  0.14886456E+02
  0.87209851E+01  0.14849957E+02
  0.87399446E+01  0.14815203E+02
  0.87589041E+01  0.14782570E+02
  0.87778636E+01  0.14752338E+02
  0.87968231E+01  0.14724666E+02
  0.88157826E+01  0.14699557E+02
  0.88347421E+01  0.14676838E+02
  0.88537016E+01  0.14656151E+02
  0.88726611E+01  0.14636947E+02
  0.88916206E+01  0.14618520E+02
  0.89105801E+01  0.14600039E+02
  0.89295396E+01  0.14580626E+02
  0.89484991E+01  0.14559428E+02
  0.89674586E+01  0.14535725E+02
  0.89864181E+01  0.14509018E+02
  0.90053776E+01  0.14479122E+02
  0.90243371E+01  0.14446223E+02
  0.90432966E+01  0.14410909E+02
  0.90622560E+01  0.14374153E+02
  0.90812155E+01  0.14337262E+02
  0.91001750E+01  0.14301783E+02
  0.91191345E+01  0.14319446E+02
  0.91380940E+01  0.14336212E+02
  0.91570535E+01  0.14351512E+02
  0.91760130E+01  0.14364943E+02
  0.91949725E+01  0.14376282E+02
  0.92139320E+01  0.14385493E+02
  0.92328915E+01  0.14392709E+02
  0.92518510E+01  0.14398214E+02
  0.92708105E+01  0.14402405E+02
  0.92897700E+01  0.14405755E+02
  0.93087295E+01  0.14408761E+02
  0.93276890E+01  0.14411901E+02
  0.93466485E+01  0.14415590E+02
  0.93656080E+01  0.14420142E+02
  0.93845675E+01  0.14425739E+02
  0.94035270E+01  0.14432404E+02
  0.94224865E+01  0.14439988E+02
  0.94414460E+01  0.14448167E+02
  0.94604055E+01  0.14456447E+02
  0.94793650E+01  0.14464177E+02
  0.94983245E+01  0.14470586E+02
  0.95172840E+01  0.14474815E+02
  0.95362435E+01  0.14475972E+02
  0.95552029E+01  0.14473183E+02
  0.95741624E+01  0.14465655E+02
  0.95931219E+01  0.14452730E+02
  0.96120814E+01  0.14433932E+02
  0.96310409E+01  0.14408994E+02
  0.96500004E+01  0.14377868E+02
  0.96689599E+01  0.14340709E+02
  0.96879194E+01  0.14297843E+02
  0.97068789E+01  0.14249721E+02
  0.97258384E+01  0.14196869E+02
  0.97447979E+01  0.14139851E+02
  0.97637574E+01  0.14079234E+02
  0.97827169E+01  0.14015568E+02
  0.98016764E+01  0.13949374E+02
  0.98206359E+01  0.13881141E+02
  0.98395954E+01  0.13811311E+02
  0.98585549E+01  0.13740277E+02
  0.98775144E+01  0.13668361E+02
  0.98964739E+01  0.13595802E+02
  0.99154334E+01  0.13522742E+02
  0.99343929E+01  0.13449221E+02
  0.99533524E+01  0.13375179E+02
  0.99723119E+01  0.13300483E+02
  0.99912714E+01  0.13224954E+02
  0.10010231E+02  0.13148424E+02
  0.10029190E+02  0.13070781E+02
  0.10048150E+02  0.12992030E+02
  0.10067109E+02  0.12912334E+02
  0.10086069E+02  0.12832046E+02
  0.10105028E+02  0.12751722E+02
  0.10123988E+02  0.12672104E+02
  0.10142947E+02  0.12594092E+02
  0.10161907E+02  0.12518693E+02
  0.10180866E+02  0.12446960E+02
  0.10199826E+02  0.12379924E+02
  0.10218785E+02  0.12318535E+02
  0.10237745E+02  0.12263598E+02
  0.10256704E+02  0.12215731E+02
  0.10275664E+02  0.12175336E+02
  0.10294623E+02  0.12142578E+02
  0.10313583E+02  0.12117396E+02
  0.10332542E+02  0.12099516E+02
  0.10351502E+02  0.12088486E+02
  0.10370461E+02  0.12083715E+02
  0.10389421E+02  0.12084524E+02
  0.10408380E+02  0.12090190E+02
  0.10427340E+02  0.12099995E+02
  0.10446299E+02  0.12113261E+02
  0.10465249E+02  0.12116446E+02
  0.10484199E+02  0.12120954E+02
  0.10503150E+02  0.12127021E+02
  0.10522100E+02  0.12135094E+02
  0.10541050E+02  0.12145782E+02
  0.10560000E+02  0.12159780E+02
  0.10578950E+02  0.12177798E+02
  0.10597900E+02  0.12200491E+02
  0.10616850E+02  0.12228394E+02
  0.10635800E+02  0.12261887E+02
  0.10654750E+02  0.12301172E+02
  0.10673700E+02  0.12346269E+02
  0.10692651E+02  0.12397038E+02
  0.10711601E+02  0.12453209E+02
  0.10730551E+02  0.12514418E+02
  0.10749501E+02  0.12580256E+02
  0.10768451E+02  0.12650300E+02
  0.10787401E+02  0.12724149E+02
  0.10806351E+02  0.12801445E+02
  0.10825301E+02  0.12881878E+02
  0.10844251E+02  0.12965189E+02
  0.10863201E+02  0.13051150E+02
  0.10882152E+02  0.13139558E+02
  0.10901102E+02  0.13230204E+02
  0.10920052E+02  0.13322866E+02
  0.10939002E+02  0.13417293E+02
  0.10957952E+02  0.13513203E+02
  0.10976902E+02  0.13610284E+02
  0.10995852E+02  0.13708206E+02
  0.11014802E+02  0.13806636E+02
  0.11033752E+02  0.13905253E+02
  0.11052702E+02  0.14003759E+02
  0.11071653E+02  0.14101886E+02
  0.11090603E+02  0.14199396E+02
  0.11109553E+02  0.14296073E+02
  0.11128503E+02  0.14391708E+02
  0.11147453E+02  0.14486080E+02
  0.11166403E+02  0.14578943E+02
  0.11185353E+02  0.14670009E+02
  0.11204303E+02  0.14758947E+02
  0.11223253E+02  0.14845391E+02
  0.11242203E+02  0.14928950E+02
  0.11261154E+02  0.15009235E+02
  0.11280104E+02  0.15085888E+02
  0.11299054E+02  0.15158608E+02
  0.11318004E+02  0.15227188E+02
  0.11336954E+02  0.15291546E+02
  0.11355904E+02  0.15351767E+02
  0.11374854E+02  0.15408144E+02
  0.11393804E+02  0.15461220E+02
  0.11412754E+02  0.15511818E+02
  0.11431704E+02  0.15561030E+02
  0.11450655E+02  0.15610157E+02
  0.11469605E+02  0.15660576E+02
  0.11488555E+02  0.15713580E+02
  0.11507505E+02  0.15770204E+02
  0.11526455E+02  0.15831072E+02
  0.11545405E+02  0.15896278E+02
  0.11564355E+02  0.15965290E+02
  0.11583305E+02  0.16036834E+02
  0.11602255E+02  0.16108753E+02
  0.11621205E+02  0.16177922E+02
  0.11640156E+02  0.16240622E+02
  0.11659106E+02  0.16294026E+02
  0.11678056E+02  0.16338119E+02
  0.11697006E+02  0.16375504E+02
  0.11715956E+02  0.16409198E+02
  0.11734906E+02  0.16441077E+02
  0.11753856E+02  0.16471415E+02
  0.11772806E+02  0.16498288E+02
  0.11791756E+02  0.16515548E+02
  0.11810707E+02  0.16513576E+02
  0.11829657E+02  0.16493118E+02
  0.11848607E+02  0.16463595E+02
  0.11867557E+02  0.16431697E+02
  0.11886507E+02  0.16401734E+02
  0.11905457E+02  0.16377190E+02
  0.11924407E+02  0.16361238E+02
