G                               1         0.0000000000      0.0000000000      0.0000000000      0.0000000000
M                             101         1.4746336295      0.5000000000      0.0000000000      0.0000000000
K                             159         2.3260137523      0.3333333333      0.3333333333      0.0000000000
G                             274         4.0287739980      0.0000000000      0.0000000000      0.0000000000
