  0.11797069E+01 -0.13684420E+02
  0.11944532E+01 -0.13807716E+02
  0.12091996E+01 -0.13930312E+02
  0.12239459E+01 -0.14052127E+02
  0.12386922E+01 -0.14173060E+02
  0.12534386E+01 -0.14292993E+02
  0.12681849E+01 -0.14411780E+02
  0.12829313E+01 -0.14529248E+02
  0.12976776E+01 -0.14645183E+02
  0.13124239E+01 -0.14759321E+02
  0.13271703E+01 -0.14871328E+02
  0.13419166E+01 -0.14980772E+02
  0.13566629E+01 -0.15087084E+02
  0.13714093E+01 -0.15189495E+02
  0.13861556E+01 -0.15286940E+02
  0.14009019E+01 -0.15377926E+02
  0.14156483E+01 -0.15460346E+02
  0.14303946E+01 -0.15531277E+02
  0.14451410E+01 -0.15586902E+02
  0.14598873E+01 -0.15622853E+02
  0.14746336E+01 -0.15635351E+02
  0.14893126E+01 -0.15634787E+02
  0.15039916E+01 -0.15633098E+02
  0.15186705E+01 -0.15630287E+02
  0.15333495E+01 -0.15626360E+02
  0.15480285E+01 -0.15621323E+02
  0.15627074E+01 -0.15615188E+02
  0.15773864E+01 -0.15607965E+02
  0.15920654E+01 -0.15599668E+02
  0.16067443E+01 -0.15590312E+02
  0.16214233E+01 -0.15579914E+02
  0.16361023E+01 -0.15568493E+02
  0.16507812E+01 -0.15556066E+02
  0.16654602E+01 -0.15542654E+02
  0.16801392E+01 -0.15528279E+02
  0.16948181E+01 -0.15512962E+02
  0.17094971E+01 -0.15496724E+02
  0.17241761E+01 -0.15479590E+02
  0.17388550E+01 -0.15461583E+02
  0.17535340E+01 -0.15442725E+02
  0.17682130E+01 -0.15423042E+02
  0.17828919E+01 -0.15402558E+02
  0.17975709E+01 -0.15381298E+02
  0.18122499E+01 -0.15359289E+02
  0.18269289E+01 -0.15336557E+02
  0.18416078E+01 -0.15313132E+02
  0.18562868E+01 -0.15289044E+02
  0.18709658E+01 -0.15264325E+02
  0.18856447E+01 -0.15239011E+02
  0.19003237E+01 -0.15213141E+02
  0.19150027E+01 -0.15186757E+02
  0.19296816E+01 -0.15159910E+02
  0.19443606E+01 -0.15132653E+02
  0.19590396E+01 -0.15105049E+02
  0.19737185E+01 -0.15077171E+02
  0.19883975E+01 -0.15049099E+02
  0.20030765E+01 -0.15020932E+02
  0.20177554E+01 -0.14992781E+02
  0.20324344E+01 -0.14964775E+02
  0.20471134E+01 -0.14937069E+02
  0.20617923E+01 -0.14909841E+02
  0.20764713E+01 -0.14883303E+02
  0.20911503E+01 -0.14857701E+02
  0.21058292E+01 -0.14833326E+02
  0.21205082E+01 -0.14810519E+02
  0.21351872E+01 -0.14789676E+02
  0.21498661E+01 -0.14771257E+02
  0.21645451E+01 -0.14755789E+02
  0.21792241E+01 -0.14743866E+02
  0.21939030E+01 -0.14736144E+02
  0.22085820E+01 -0.14733326E+02
  0.22232610E+01 -0.14736134E+02
  0.22379399E+01 -0.14745269E+02
  0.22526189E+01 -0.14761359E+02
  0.22672979E+01 -0.14784898E+02
  0.22819768E+01 -0.14816194E+02
  0.22966558E+01 -0.14855335E+02
  0.23113348E+01 -0.14902176E+02
  0.23260138E+01 -0.14956361E+02
  0.23408204E+01 -0.14897979E+02
  0.23556270E+01 -0.14838626E+02
  0.23704336E+01 -0.14778298E+02
  0.23852402E+01 -0.14716992E+02
  0.24000468E+01 -0.14654704E+02
  0.24148534E+01 -0.14591428E+02
  0.24296600E+01 -0.14527161E+02
  0.24444666E+01 -0.14461900E+02
  0.24592732E+01 -0.14395642E+02
  0.24740799E+01 -0.14328385E+02
  0.24888865E+01 -0.14260127E+02
  0.25036931E+01 -0.14190868E+02
  0.25184997E+01 -0.14120608E+02
  0.25333063E+01 -0.14049351E+02
  0.25481129E+01 -0.13977099E+02
  0.25629195E+01 -0.13903856E+02
  0.25777261E+01 -0.13829629E+02
  0.25925327E+01 -0.13754424E+02
  0.26073394E+01 -0.13678250E+02
  0.26221460E+01 -0.13601115E+02
  0.26369526E+01 -0.13523030E+02
  0.26517592E+01 -0.13444006E+02
  0.26665658E+01 -0.13364054E+02
  0.26813724E+01 -0.13283186E+02
  0.26961790E+01 -0.13201415E+02
  0.27109856E+01 -0.13118754E+02
  0.27257922E+01 -0.13035215E+02
  0.27405989E+01 -0.12950811E+02
  0.27554055E+01 -0.12865554E+02
  0.27702121E+01 -0.12779456E+02
  0.27850187E+01 -0.12692529E+02
  0.27998253E+01 -0.12604782E+02
  0.28146319E+01 -0.12516228E+02
  0.28294385E+01 -0.12426874E+02
  0.28442451E+01 -0.12336729E+02
  0.28590517E+01 -0.12245802E+02
  0.28738584E+01 -0.12154100E+02
  0.28886650E+01 -0.12061629E+02
  0.29034716E+01 -0.11968395E+02
  0.29182782E+01 -0.11874406E+02
  0.29330848E+01 -0.11779666E+02
  0.29478914E+01 -0.11684181E+02
  0.29626980E+01 -0.11587959E+02
  0.29775046E+01 -0.11491004E+02
  0.29923112E+01 -0.11393325E+02
  0.30071179E+01 -0.11294931E+02
  0.30219245E+01 -0.11195830E+02
  0.30367311E+01 -0.11096035E+02
  0.30515377E+01 -0.10995556E+02
  0.30663443E+01 -0.10894410E+02
  0.30811509E+01 -0.10792613E+02
