 written on  7Apr2026 at 10:55:14 
           8
          83
    1    1    2    1    1    1    1    1    1    2    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    2    1
    1    1    1    1    1    2    1    1
   -5   -2    0    4    1    0.000494    0.000000
   -5   -2    0    5    1    0.000038    0.000000
   -5   -2    0    6    1    0.000000   -0.000000
   -5   -2    0    7    1   -0.000000   -0.000000
   -5   -2    0    8    1    0.000719   -0.000000
   -5   -2    0    1    2    0.000000   -0.000000
   -5   -2    0    2    2    0.000051    0.000000
   -5   -2    0    3    2   -0.000000   -0.000000
   -5   -2    0    4    2    0.000000    0.000000
   -5   -2    0    5    2   -0.000000   -0.000000
   -5   -2    0    6    2    0.000145    0.000000
   -5   -2    0    7    2   -0.000000   -0.000000
   -5   -2    0    8    2    0.000000    0.000000
   -5   -2    0    1    3    0.002468   -0.000000
   -5   -2    0    2    3   -0.000000    0.000000
   -5   -2    0    3    3   -0.001592    0.000000
   -5   -2    0    4    3   -0.000786   -0.000000
   -5   -2    0    5    3    0.000000   -0.000000
   -5   -2    0    6    3    0.000000    0.000000
   -5   -2    0    7    3    0.000021    0.000000
   -5   -2    0    8    3    0.000000    0.000000
   -5   -2    0    1    4   -0.001717    0.000000
   -5   -2    0    2    4    0.000000   -0.000000
   -5   -2    0    3    4    0.002232    0.000000
   -5   -2    0    4    4    0.004541    0.000000
   -5   -2    0    5    4   -0.000719    0.000000
   -5   -2    0    6    4    0.000000   -0.000000
   -5   -2    0    7    4    0.000000    0.000000
   -5   -2    0    8    4    0.002976    0.000000
   -5   -2    0    1    5   -0.002605   -0.000000
   -5   -2    0    2    5    0.000000    0.000000
   -5   -2    0    3    5    0.002421   -0.000000
   -5   -2    0    4    5    0.003736   -0.000000
   -5   -2    0    5    5   -0.002237   -0.000000
   -5   -2    0    6    5   -0.000000    0.000000
   -5   -2    0    7    5   -0.002468    0.000000
   -5   -2    0    8    5    0.001717    0.000000
   -5   -2    0    1    6   -0.000000    0.000000
   -5   -2    0    2    6   -0.000922   -0.000000
   -5   -2    0    3    6   -0.000000   -0.000000
   -5   -2    0    4    6    0.000000   -0.000000
   -5   -2    0    5    6   -0.000000   -0.000000
   -5   -2    0    6    6    0.000051   -0.000000
   -5   -2    0    7    6   -0.000000   -0.000000
   -5   -2    0    8    6    0.000000    0.000000
   -5   -2    0    1    7   -0.002421   -0.000000
   -5   -2    0    2    7    0.000000    0.000000
   -5   -2    0    3    7   -0.008637   -0.000000
   -5   -2    0    4    7   -0.004953   -0.000000
   -5   -2    0    5    7   -0.000713   -0.000000
   -5   -2    0    6    7    0.000000    0.000000
   -5   -2    0    7    7   -0.001592   -0.000000
   -5   -2    0    8    7    0.002232   -0.000000
   -5   -2    0    1    8   -0.003736   -0.000000
   -5   -2    0    2    8    0.000000   -0.000000
   -5   -2    0    3    8   -0.004953   -0.000000
   -5   -2    0    4    8    0.000428   -0.000000
   -5   -2    0    5    8   -0.000494   -0.000000
   -5   -2    0    6    8    0.000000   -0.000000
   -5   -2    0    7    8   -0.000786    0.000000
   -5   -2    0    8    8    0.004541    0.000000
   -5   -1    0    1    1    0.000287    0.000000
   -5   -1    0    2    1    0.000000    0.000000
   -5   -1    0    3    1    0.000000    0.000000
   -5   -1    0    4    1   -0.001010   -0.000000
   -5   -1    0    5    1    0.000755    0.000000
   -5   -1    0    6    1   -0.000000    0.000000
   -5   -1    0    7    1   -0.000588    0.000000
   -5   -1    0    8    1   -0.001868    0.000000
   -5   -1    0    1    2    0.000000    0.000000
   -5   -1    0    2    2    0.000148    0.000000
   -5   -1    0    3    2    0.000000    0.000000
   -5   -1    0    4    2    0.000000   -0.000000
   -5   -1    0    5    2    0.000000    0.000000
   -5   -1    0    6    2    0.000054   -0.000000
   -5   -1    0    7    2    0.000000    0.000000
   -5   -1    0    8    2    0.000000   -0.000000
   -5   -1    0    1    3    0.000000    0.000000
   -5   -1    0    2    3   -0.000000    0.000000
   -5   -1    0    3    3    0.000908   -0.000000
   -5   -1    0    4    3    0.000000    0.000000
   -5   -1    0    5    3    0.000588   -0.000000
   -5   -1    0    6    3    0.000000   -0.000000
   -5   -1    0    7    3   -0.000399   -0.000000
   -5   -1    0    8    3   -0.000860   -0.000000
   -5   -1    0    1    4    0.001525    0.000000
   -5   -1    0    2    4   -0.000000   -0.000000
   -5   -1    0    3    4   -0.000000   -0.000000
   -5   -1    0    4    4   -0.000279    0.000000
   -5   -1    0    5    4    0.001868   -0.000000
   -5   -1    0    6    4   -0.000000    0.000000
   -5   -1    0    7    4   -0.000860   -0.000000
   -5   -1    0    8    4   -0.003139    0.000000
   -5   -1    0    1    5    0.003287    0.000000
   -5   -1    0    2    5   -0.000000    0.000000
   -5   -1    0    3    5   -0.000777    0.000000
   -5   -1    0    4    5   -0.000510    0.000000
   -5   -1    0    5    5    0.000287   -0.000000
   -5   -1    0    6    5   -0.000000   -0.000000
   -5   -1    0    7    5   -0.000000   -0.000000
   -5   -1    0    8    5   -0.001525   -0.000000
   -5   -1    0    1    6    0.000000    0.000000
   -5   -1    0    2    6    0.000124    0.000000
   -5   -1    0    3    6   -0.000000    0.000000
   -5   -1    0    4    6   -0.000000    0.000000
   -5   -1    0    5    6    0.000000    0.000000
   -5   -1    0    6    6    0.000148   -0.000000
   -5   -1    0    7    6    0.000000   -0.000000
   -5   -1    0    8    6   -0.000000   -0.000000
   -5   -1    0    1    7    0.000777    0.000000
   -5   -1    0    2    7   -0.000000    0.000000
   -5   -1    0    3    7    0.002749   -0.000000
   -5   -1    0    4    7   -0.000273    0.000000
   -5   -1    0    5    7   -0.000000   -0.000000
   -5   -1    0    6    7   -0.000000   -0.000000
   -5   -1    0    7    7    0.000908   -0.000000
   -5   -1    0    8    7   -0.000000    0.000000
   -5   -1    0    1    8    0.000510    0.000000
   -5   -1    0    2    8   -0.000000   -0.000000
   -5   -1    0    3    8   -0.000273   -0.000000
   -5   -1    0    4    8   -0.000182    0.000000
   -5   -1    0    5    8    0.001010    0.000000
   -5   -1    0    6    8    0.000000    0.000000
   -5   -1    0    7    8    0.000000   -0.000000
   -5   -1    0    8    8   -0.000279    0.000000
   -4   -5    0    1    1   -0.000034    0.000000
   -4   -5    0    2    1   -0.000000   -0.000000
   -4   -5    0    3    1    0.001254    0.000000
   -4   -5    0    4    1   -0.000103    0.000000
   -4   -5    0    5    1   -0.000922   -0.000000
   -4   -5    0    6    1   -0.000000   -0.000000
   -4   -5    0    7    1    0.003732    0.000000
   -4   -5    0    8    1    0.001856   -0.000000
   -4   -5    0    1    2    0.000000   -0.000000
   -4   -5    0    2    2    0.000148    0.000000
   -4   -5    0    3    2   -0.000000   -0.000000
   -4   -5    0    4    2    0.000000   -0.000000
   -4   -5    0    5    2    0.000000   -0.000000
   -4   -5    0    6    2   -0.000721    0.000000
   -4   -5    0    7    2   -0.000000   -0.000000
   -4   -5    0    8    2    0.000000    0.000000
   -4   -5    0    1    3   -0.000336   -0.000000
   -4   -5    0    2    3    0.000000   -0.000000
   -4   -5    0    3    3    0.000446    0.000000
   -4   -5    0    4    3    0.000659   -0.000000
   -4   -5    0    5    3   -0.003732   -0.000000
   -4   -5    0    6    3   -0.000000    0.000000
   -4   -5    0    7    3   -0.000442   -0.000000
   -4   -5    0    8    3    0.001891   -0.000000
   -4   -5    0    1    4    0.001400    0.000000
   -4   -5    0    2    4   -0.000000    0.000000
   -4   -5    0    3    4   -0.000586    0.000000
   -4   -5    0    4    4    0.000505    0.000000
   -4   -5    0    5    4   -0.001856    0.000000
   -4   -5    0    6    4    0.000000   -0.000000
   -4   -5    0    7    4    0.001891    0.000000
   -4   -5    0    8    4    0.003155   -0.000000
   -4   -5    0    1    5   -0.001730    0.000000
   -4   -5    0    2    5    0.000000   -0.000000
   -4   -5    0    3    5    0.001737    0.000000
   -4   -5    0    4    5   -0.000070    0.000000
   -4   -5    0    5    5   -0.000034   -0.000000
   -4   -5    0    6    5   -0.000000   -0.000000
   -4   -5    0    7    5    0.000336   -0.000000
   -4   -5    0    8    5   -0.001400    0.000000
   -4   -5    0    1    6   -0.000000    0.000000
   -4   -5    0    2    6    0.000145    0.000000
   -4   -5    0    3    6    0.000000   -0.000000
   -4   -5    0    4    6   -0.000000   -0.000000
   -4   -5    0    5    6   -0.000000   -0.000000
   -4   -5    0    6    6    0.000148   -0.000000
   -4   -5    0    7    6    0.000000   -0.000000
   -4   -5    0    8    6   -0.000000    0.000000
   -4   -5    0    1    7   -0.001737   -0.000000
   -4   -5    0    2    7    0.000000    0.000000
   -4   -5    0    3    7    0.001681   -0.000000
   -4   -5    0    4    7    0.000160   -0.000000
   -4   -5    0    5    7   -0.001254    0.000000
   -4   -5    0    6    7   -0.000000    0.000000
   -4   -5    0    7    7    0.000446   -0.000000
   -4   -5    0    8    7   -0.000586    0.000000
   -4   -5    0    1    8    0.000070    0.000000
   -4   -5    0    2    8   -0.000000    0.000000
   -4   -5    0    3    8    0.000160    0.000000
   -4   -5    0    4    8   -0.000217   -0.000000
   -4   -5    0    5    8    0.000103    0.000000
   -4   -5    0    6    8    0.000000    0.000000
   -4   -5    0    7    8    0.000659    0.000000
   -4   -5    0    8    8    0.000505   -0.000000
   -4   -4    0    1    1    0.000503   -0.000000
   -4   -4    0    2    1   -0.000000   -0.000000
   -4   -4    0    3    1    0.003070    0.000000
   -4   -4    0    4    1    0.001169    0.000000
   -4   -4    0    5    1    0.001735    0.000000
   -4   -4    0    6    1    0.000000   -0.000000
   -4   -4    0    7    1    0.002226   -0.000000
   -4   -4    0    8    1   -0.001086    0.000000
   -4   -4    0    1    2    0.000000    0.000000
   -4   -4    0    2    2    0.000518    0.000000
   -4   -4    0    3    2   -0.000000    0.000000
   -4   -4    0    4    2    0.000000    0.000000
   -4   -4    0    5    2    0.000000    0.000000
   -4   -4    0    6    2    0.000054   -0.000000
   -4   -4    0    7    2    0.000000    0.000000
   -4   -4    0    8    2    0.000000   -0.000000
   -4   -4    0    1    3    0.003528    0.000000
   -4   -4    0    2    3   -0.000000    0.000000
   -4   -4    0    3    3   -0.001655   -0.000000
   -4   -4    0    4    3    0.002407   -0.000000
   -4   -4    0    5    3   -0.002226    0.000000
   -4   -4    0    6    3   -0.000000   -0.000000
   -4   -4    0    7    3   -0.002057    0.000000
   -4   -4    0    8    3    0.000975   -0.000000
   -4   -4    0    1    4    0.001756   -0.000000
   -4   -4    0    2    4   -0.000000   -0.000000
   -4   -4    0    3    4    0.002249    0.000000
   -4   -4    0    4    4    0.002019   -0.000000
   -4   -4    0    5    4    0.001086    0.000000
   -4   -4    0    6    4    0.000000   -0.000000
   -4   -4    0    7    4    0.000975   -0.000000
   -4   -4    0    8    4   -0.000677    0.000000
   -4   -4    0    1    5    0.000527    0.000000
   -4   -4    0    2    5    0.000000    0.000000
   -4   -4    0    3    5   -0.001265    0.000000
   -4   -4    0    4    5    0.000238    0.000000
   -4   -4    0    5    5    0.000503    0.000000
   -4   -4    0    6    5   -0.000000    0.000000
   -4   -4    0    7    5   -0.003528   -0.000000
   -4   -4    0    8    5   -0.001756   -0.000000
   -4   -4    0    1    6    0.000000    0.000000
   -4   -4    0    2    6    0.000054   -0.000000
   -4   -4    0    3    6   -0.000000    0.000000
   -4   -4    0    4    6    0.000000    0.000000
   -4   -4    0    5    6   -0.000000    0.000000
   -4   -4    0    6    6    0.000518   -0.000000
   -4   -4    0    7    6   -0.000000   -0.000000
   -4   -4    0    8    6   -0.000000   -0.000000
   -4   -4    0    1    7    0.001265    0.000000
   -4   -4    0    2    7   -0.000000   -0.000000
   -4   -4    0    3    7   -0.004181    0.000000
   -4   -4    0    4    7    0.000143    0.000000
   -4   -4    0    5    7   -0.003070   -0.000000
   -4   -4    0    6    7   -0.000000    0.000000
   -4   -4    0    7    7   -0.001655    0.000000
   -4   -4    0    8    7    0.002249    0.000000
   -4   -4    0    1    8   -0.000238    0.000000
   -4   -4    0    2    8    0.000000   -0.000000
   -4   -4    0    3    8    0.000143   -0.000000
   -4   -4    0    4    8    0.000045   -0.000000
   -4   -4    0    5    8   -0.001169    0.000000
   -4   -4    0    6    8   -0.000000   -0.000000
   -4   -4    0    7    8    0.002407    0.000000
   -4   -4    0    8    8    0.002019   -0.000000
   -4   -3    0    1    1   -0.000633   -0.000000
   -4   -3    0    2    1    0.000000    0.000000
   -4   -3    0    3    1   -0.001289    0.000000
   -4   -3    0    4    1    0.002296    0.000000
   -4   -3    0    5    1   -0.002520   -0.000000
   -4   -3    0    6    1   -0.000000    0.000000
   -4   -3    0    7    1   -0.007272   -0.000000
   -4   -3    0    8    1   -0.001568   -0.000000
   -4   -3    0    1    2   -0.000000   -0.000000
   -4   -3    0    2    2   -0.000615    0.000000
   -4   -3    0    3    2    0.000000   -0.000000
   -4   -3    0    4    2   -0.000000    0.000000
   -4   -3    0    5    2    0.000000    0.000000
   -4   -3    0    6    2   -0.000445    0.000000
   -4   -3    0    7    2    0.000000   -0.000000
   -4   -3    0    8    2    0.000000    0.000000
   -4   -3    0    1    3    0.001798   -0.000000
   -4   -3    0    2    3   -0.000000    0.000000
   -4   -3    0    3    3    0.000719    0.000000
   -4   -3    0    4    3   -0.001133   -0.000000
   -4   -3    0    5    3    0.007272   -0.000000
   -4   -3    0    6    3    0.000000    0.000000
   -4   -3    0    7    3    0.003638   -0.000000
   -4   -3    0    8    3   -0.002024   -0.000000
   -4   -3    0    1    4    0.000311    0.000000
   -4   -3    0    2    4   -0.000000    0.000000
   -4   -3    0    3    4   -0.001166   -0.000000
   -4   -3    0    4    4   -0.000573   -0.000000
   -4   -3    0    5    4    0.001568    0.000000
   -4   -3    0    6    4    0.000000    0.000000
   -4   -3    0    7    4   -0.002024    0.000000
   -4   -3    0    8    4   -0.001173    0.000000
   -4   -3    0    1    5    0.000199   -0.000000
   -4   -3    0    2    5   -0.000000   -0.000000
   -4   -3    0    3    5   -0.003819   -0.000000
   -4   -3    0    4    5   -0.002084   -0.000000
   -4   -3    0    5    5   -0.000633   -0.000000
   -4   -3    0    6    5    0.000000    0.000000
   -4   -3    0    7    5   -0.001798    0.000000
   -4   -3    0    8    5   -0.000311    0.000000
   -4   -3    0    1    6    0.000000   -0.000000
   -4   -3    0    2    6    0.000259    0.000000
   -4   -3    0    3    6   -0.000000   -0.000000
   -4   -3    0    4    6    0.000000   -0.000000
   -4   -3    0    5    6   -0.000000   -0.000000
   -4   -3    0    6    6   -0.000615   -0.000000
   -4   -3    0    7    6   -0.000000   -0.000000
   -4   -3    0    8    6   -0.000000    0.000000
   -4   -3    0    1    7    0.003819   -0.000000
   -4   -3    0    2    7   -0.000000   -0.000000
   -4   -3    0    3    7    0.000260    0.000000
   -4   -3    0    4    7    0.003303   -0.000000
   -4   -3    0    5    7    0.001289   -0.000000
   -4   -3    0    6    7    0.000000    0.000000
   -4   -3    0    7    7    0.000719   -0.000000
   -4   -3    0    8    7   -0.001166   -0.000000
   -4   -3    0    1    8    0.002084   -0.000000
   -4   -3    0    2    8   -0.000000   -0.000000
   -4   -3    0    3    8    0.003303   -0.000000
   -4   -3    0    4    8    0.003113   -0.000000
   -4   -3    0    5    8   -0.002296   -0.000000
   -4   -3    0    6    8   -0.000000   -0.000000
   -4   -3    0    7    8   -0.001133    0.000000
   -4   -3    0    8    8   -0.000573    0.000000
   -4   -2    0    1    1    0.003122   -0.000000
   -4   -2    0    2    1    0.000000    0.000000
   -4   -2    0    3    1    0.006157    0.000000
   -4   -2    0    4    1    0.008244    0.000000
   -4   -2    0    5    1    0.000561   -0.000000
   -4   -2    0    6    1    0.000000   -0.000000
   -4   -2    0    7    1   -0.001233    0.000000
   -4   -2    0    8    1    0.002228   -0.000000
   -4   -2    0    1    2   -0.000000   -0.000000
   -4   -2    0    2    2    0.002052    0.000000
   -4   -2    0    3    2   -0.000000    0.000000
   -4   -2    0    4    2   -0.000000   -0.000000
   -4   -2    0    5    2    0.000000    0.000000
   -4   -2    0    6    2   -0.000445    0.000000
   -4   -2    0    7    2    0.000000    0.000000
   -4   -2    0    8    2    0.000000   -0.000000
   -4   -2    0    1    3   -0.007112    0.000000
   -4   -2    0    2    3    0.000000    0.000000
   -4   -2    0    3    3    0.005989   -0.000000
   -4   -2    0    4    3    0.005069    0.000000
   -4   -2    0    5    3    0.001233    0.000000
   -4   -2    0    6    3    0.000000   -0.000000
   -4   -2    0    7    3   -0.005388   -0.000000
   -4   -2    0    8    3   -0.000038   -0.000000
   -4   -2    0    1    4   -0.001801    0.000000
   -4   -2    0    2    4    0.000000    0.000000
   -4   -2    0    3    4   -0.006591   -0.000000
   -4   -2    0    4    4    0.003735   -0.000000
   -4   -2    0    5    4   -0.002228   -0.000000
   -4   -2    0    6    4    0.000000    0.000000
   -4   -2    0    7    4   -0.000038    0.000000
   -4   -2    0    8    4    0.009465   -0.000000
   -4   -2    0    1    5   -0.001188    0.000000
   -4   -2    0    2    5    0.000000   -0.000000
   -4   -2    0    3    5    0.000092    0.000000
   -4   -2    0    4    5   -0.004029    0.000000
   -4   -2    0    5    5    0.003122    0.000000
   -4   -2    0    6    5    0.000000   -0.000000
   -4   -2    0    7    5    0.007112   -0.000000
   -4   -2    0    8    5    0.001801   -0.000000
   -4   -2    0    1    6    0.000000    0.000000
   -4   -2    0    2    6   -0.000964   -0.000000
   -4   -2    0    3    6   -0.000000    0.000000
   -4   -2    0    4    6   -0.000000    0.000000
   -4   -2    0    5    6   -0.000000    0.000000
   -4   -2    0    6    6    0.002052   -0.000000
   -4   -2    0    7    6    0.000000   -0.000000
   -4   -2    0    8    6    0.000000   -0.000000
   -4   -2    0    1    7   -0.000092   -0.000000
   -4   -2    0    2    7   -0.000000   -0.000000
   -4   -2    0    3    7   -0.003740   -0.000000
   -4   -2    0    4    7   -0.014789    0.000000
   -4   -2    0    5    7   -0.006157    0.000000
   -4   -2    0    6    7   -0.000000   -0.000000
   -4   -2    0    7    7    0.005989    0.000000
   -4   -2    0    8    7   -0.006591    0.000000
   -4   -2    0    1    8    0.004029    0.000000
   -4   -2    0    2    8    0.000000    0.000000
   -4   -2    0    3    8   -0.014789   -0.000000
   -4   -2    0    4    8   -0.008571    0.000000
   -4   -2    0    5    8   -0.008244    0.000000
   -4   -2    0    6    8   -0.000000    0.000000
   -4   -2    0    7    8    0.005069   -0.000000
   -4   -2    0    8    8    0.003735    0.000000
   -4   -1    0    1    1    0.000281    0.000000
   -4   -1    0    2    1    0.000000   -0.000000
   -4   -1    0    3    1    0.001495   -0.000000
   -4   -1    0    4    1    0.000060   -0.000000
   -4   -1    0    5    1    0.000756    0.000000
   -4   -1    0    6    1   -0.000000   -0.000000
   -4   -1    0    7    1    0.000588   -0.000000
   -4   -1    0    8    1   -0.001868    0.000000
   -4   -1    0    1    2   -0.000000   -0.000000
   -4   -1    0    2    2   -0.000615    0.000000
   -4   -1    0    3    2   -0.000000   -0.000000
   -4   -1    0    4    2    0.000000    0.000000
   -4   -1    0    5    2    0.000000    0.000000
   -4   -1    0    6    2    0.000054   -0.000000
   -4   -1    0    7    2   -0.000000   -0.000000
   -4   -1    0    8    2    0.000000    0.000000
   -4   -1    0    1    3   -0.001026   -0.000000
   -4   -1    0    2    3   -0.000000   -0.000000
   -4   -1    0    3    3    0.000312    0.000000
   -4   -1    0    4    3   -0.001194    0.000000
   -4   -1    0    5    3   -0.000588    0.000000
   -4   -1    0    6    3   -0.000000    0.000000
   -4   -1    0    7    3   -0.000399    0.000000
   -4   -1    0    8    3    0.000860    0.000000
   -4   -1    0    1    4    0.003621    0.000000
   -4   -1    0    2    4   -0.000000    0.000000
   -4   -1    0    3    4   -0.000154    0.000000
   -4   -1    0    4    4   -0.001081    0.000000
   -4   -1    0    5    4    0.001868    0.000000
   -4   -1    0    6    4   -0.000000   -0.000000
   -4   -1    0    7    4    0.000860   -0.000000
   -4   -1    0    8    4   -0.003139    0.000000
   -4   -1    0    1    5   -0.004161    0.000000
   -4   -1    0    2    5    0.000000   -0.000000
   -4   -1    0    3    5   -0.002606    0.000000
   -4   -1    0    4    5   -0.007924   -0.000000
   -4   -1    0    5    5    0.000281   -0.000000
   -4   -1    0    6    5   -0.000000    0.000000
   -4   -1    0    7    5    0.001026    0.000000
   -4   -1    0    8    5   -0.003621    0.000000
   -4   -1    0    1    6    0.000000   -0.000000
   -4   -1    0    2    6   -0.000964   -0.000000
   -4   -1    0    3    6   -0.000000   -0.000000
   -4   -1    0    4    6   -0.000000   -0.000000
   -4   -1    0    5    6    0.000000   -0.000000
   -4   -1    0    6    6   -0.000615   -0.000000
   -4   -1    0    7    6    0.000000    0.000000
   -4   -1    0    8    6   -0.000000    0.000000
   -4   -1    0    1    7    0.002606   -0.000000
   -4   -1    0    2    7   -0.000000   -0.000000
   -4   -1    0    3    7   -0.011261    0.000000
   -4   -1    0    4    7   -0.011422    0.000000
   -4   -1    0    5    7   -0.001495   -0.000000
   -4   -1    0    6    7   -0.000000   -0.000000
   -4   -1    0    7    7    0.000312   -0.000000
   -4   -1    0    8    7   -0.000154   -0.000000
   -4   -1    0    1    8    0.007924   -0.000000
   -4   -1    0    2    8   -0.000000    0.000000
   -4   -1    0    3    8   -0.011422    0.000000
   -4   -1    0    4    8   -0.005358   -0.000000
   -4   -1    0    5    8   -0.000060   -0.000000
   -4   -1    0    6    8   -0.000000   -0.000000
   -4   -1    0    7    8   -0.001194    0.000000
   -4   -1    0    8    8   -0.001081   -0.000000
   -4    0    0    1    1   -0.000708    0.000000
   -4    0    0    2    1    0.000000    0.000000
   -4    0    0    3    1   -0.000255    0.000000
   -4    0    0    4    1   -0.001612   -0.000000
   -4    0    0    5    1   -0.000565    0.000000
   -4    0    0    6    1   -0.000000    0.000000
   -4    0    0    7    1    0.000000    0.000000
   -4    0    0    8    1   -0.001052   -0.000000
   -4    0    0    1    2   -0.000000    0.000000
   -4    0    0    2    2    0.000519   -0.000000
   -4    0    0    3    2    0.000000    0.000000
   -4    0    0    4    2   -0.000000   -0.000000
   -4    0    0    5    2    0.000000   -0.000000
   -4    0    0    6    2   -0.000721    0.000000
   -4    0    0    7    2    0.000000    0.000000
   -4    0    0    8    2    0.000000   -0.000000
   -4    0    0    1    3    0.000256    0.000000
   -4    0    0    2    3   -0.000000    0.000000
   -4    0    0    3    3    0.005042   -0.000000
   -4    0    0    4    3   -0.000386   -0.000000
   -4    0    0    5    3   -0.000000   -0.000000
   -4    0    0    6    3   -0.000000    0.000000
   -4    0    0    7    3    0.006092   -0.000000
   -4    0    0    8    3    0.000000   -0.000000
   -4    0    0    1    4   -0.001612   -0.000000
   -4    0    0    2    4   -0.000000   -0.000000
   -4    0    0    3    4    0.000386    0.000000
   -4    0    0    4    4   -0.003468    0.000000
   -4    0    0    5    4    0.001052   -0.000000
   -4    0    0    6    4   -0.000000    0.000000
   -4    0    0    7    4    0.000000   -0.000000
   -4    0    0    8    4   -0.003449    0.000000
   -4    0    0    1    5   -0.000313    0.000000
   -4    0    0    2    5   -0.000000    0.000000
   -4    0    0    3    5    0.000511   -0.000000
   -4    0    0    4    5    0.001461    0.000000
   -4    0    0    5    5   -0.000708   -0.000000
   -4    0    0    6    5   -0.000000   -0.000000
   -4    0    0    7    5   -0.000256   -0.000000
   -4    0    0    8    5    0.001612    0.000000
   -4    0    0    1    6   -0.000000    0.000000
   -4    0    0    2    6    0.000259    0.000000
   -4    0    0    3    6    0.000000   -0.000000
   -4    0    0    4    6   -0.000000    0.000000
   -4    0    0    5    6   -0.000000    0.000000
   -4    0    0    6    6    0.000519    0.000000
   -4    0    0    7    6   -0.000000   -0.000000
   -4    0    0    8    6   -0.000000    0.000000
   -4    0    0    1    7   -0.000511   -0.000000
   -4    0    0    2    7   -0.000000    0.000000
   -4    0    0    3    7    0.007722   -0.000000
   -4    0    0    4    7    0.001558   -0.000000
   -4    0    0    5    7    0.000255   -0.000000
   -4    0    0    6    7    0.000000   -0.000000
   -4    0    0    7    7    0.005042    0.000000
   -4    0    0    8    7    0.000386    0.000000
   -4    0    0    1    8   -0.001461    0.000000
